x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,PERIOD,CURRENT_FLAG,NORMAL_CODE,NORMAL_ID,PUBLICATION_CODE,DATE_CALCULATED,FIRST_OCCURRENCE_DATE,PROVINCE_CODE,PERIOD_BEGIN,PERIOD_END,FIRST_YEAR,FIRST_YEAR_NORMAL_PERIOD,LAST_YEAR,LAST_YEAR_NORMAL_PERIOD,YEAR_COUNT_NORMAL_PERIOD,TOTAL_OBS_COUNT,OCCURRENCE_COUNT,MAX_DURATION_MISSING_YEARS,PERCENT_OF_POSSIBLE_OBS,E_NORMAL_ELEMENT_NAME,F_NORMAL_ELEMENT_NAME,MONTH,VALUE
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.52.11,NORM,Y,A,52,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,900,,0,100,Total rainfall mm,Quantité totale de pluie en mm,11,124.76
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.53.11,NORM,Y,A,53,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,900,,0,100,StdDev total rainfall mm,Écart-type de la quantité totale de pluie en mm,11,59.61
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.54.11,NORM,Y,A,54,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,900,,0,100,Total snowfall cm,Quantité totale de neige en cm,11,22.43
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.55.11,NORM,Y,A,55,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,900,,0,100,StdDev total snowfall cm,Écart-type de la quantité totale de neige en cm,11,19.16
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.56.11,NORM,Y,A,56,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,900,,0,100,Total precipitation mm,Précipitations totales en mm,11,148.08
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.57.11,NORM,Y,A,57,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,900,,0,100,StdDev total precipitation mm,Écart-type des précipitations totales en mm,11,55.36
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.61.11,NORM,Y,A,61,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,900,,0,100,Days with rainfall GE 0.2 mm,"Jours avec chutes de pluie >= 0,2 mm",11,15.73
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.62.11,NORM,Y,A,62,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,900,,0,100,Days with rainfall GE 5 mm,Jours avec chutes de pluie >= 5 mm,11,6.47
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.63.11,NORM,Y,A,63,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,900,,0,100,Days with rainfall GE 10 mm,Jours avec chutes de pluie >= 10 mm,11,3.83
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.64.11,NORM,Y,A,64,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,900,,0,100,Days with rainfall GE 25 mm,Jours avec chutes de pluie >= 25 mm,11,1.23
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.65.11,NORM,Y,A,65,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,900,,0,100,Days with snowfall GE 0.2 cm,"Jours avec chutes de neige >= 0,2 cm",11,7.57
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.66.11,NORM,Y,A,66,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,900,,0,100,Days with snowfall GE 5 cm,Jours avec chutes de neige >= 5 cm,11,1.3
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.67.11,NORM,Y,A,67,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,900,,0,100,Days with snowfall GE 10 cm,Jours avec chutes de neige >= 10 cm,11,0.57
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.68.11,NORM,Y,A,68,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,900,,0,100,Days with snowfall GE 25 cm,Jours avec chutes de neige >= 25 cm,11,0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.69.11,NORM,Y,A,69,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,900,,0,100,Days with precipitation GE 0.2 mm,"Jours avec précipitations >= 0,2 mm",11,19.67
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.70.11,NORM,Y,A,70,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,900,,0,100,Days with precipitation GE 5 mm,Jours avec précipitations >= 5 mm,11,7.93
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.71.11,NORM,Y,A,71,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,900,,0,100,Days with precipitation GE 10 mm,Jours avec précipitations >= 10 mm,11,4.7
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.72.11,NORM,Y,A,72,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,900,,0,100,Days with precipitation GE 25 mm,Jours avec précipitations >= 25 mm,11,1.33
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.73.11,NORM,Y,A,73,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,900,,0,100,Mean Daily Snow Depth cm,Épaisseur de la neige moyenne quotidienne en cm,11,0.8
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.74.11,NORM,Y,A,74,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,900,,0,100,Median Daily Snow Depth cm,Épaisseur de la neige médiane quotidienne en cm,11,0.03
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.76.11,NORM,Y,A,76,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,900,,0,100,Days with snow depth GE 1 cm,Jours avec épaisseur de la neige >= 1 cm,11,4.97
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.77.11,NORM,Y,A,77,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,900,,0,100,Days with snow depth GE 5 cm,Jours avec épaisseur de la neige >= 5 cm,11,2
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.78.11,NORM,Y,A,78,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,900,,0,100,Days with snow depth GE 10 cm,Jours avec épaisseur de la neige >= 10 cm,11,0.8
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.79.11,NORM,Y,A,79,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,900,,0,100,Days with snow depth GE 20 cm,Jours avec épaisseur de la neige >= 20 cm,11,0.03
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.80.11,NORM,Y,A,80,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,900,,0,100,Days with snow depth GE 50 cm,Jours avec épaisseur de la neige >=50 cm,11,0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.81.11,NORM,Y,A,81,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,900,,0,100,Days with snow depth GE 100 cm,Jours avec épaisseur de la neige >= 100 cm,11,0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.82.11,NORM,Y,A,82,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,30,,0,100,Mean month end snow depth cm,Épaisseur de la neige moyenne à la fin d'un mois en cm,11,2.3
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.83.11,NORM,Y,A,83,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,900,,0,100,Days with freezing rain or freezing drizzle,Jours avec pluie verglaçante ou bruine verglaçante,11,1.23
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.84.11,NORM,Y,A,84,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,900,,0,100,Days with thunderstorms,Jours avec orages,11,0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.85.11,NORM,Y,A,85,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,900,,0,100,Days with hail,Jours avec grêle,11,0.03
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.86.11,NORM,Y,A,86,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,900,,0,100,"Days with fog, ice fog, or freezing fog","Jours avec brouillard, brouillard glacé ou brouillard verglaçant",11,7.53
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.87.11,NORM,Y,A,87,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,900,,0,100,Days with smoke or haze,Jours avec fumée ou brume sèche,11,0.13
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.88.11,NORM,Y,A,88,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,900,,0,100,Days with blowing dust,Jours avec chasse-poussière élevée,11,0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.89.11,NORM,Y,A,89,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,900,,0,100,Days with blowing snow,Jours avec poudrerie élevée,11,0.83
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.141.11,NORM,Y,A,141,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,900,,0,100,Days With Wind >= 28 knots,Jours avec vent >= 28 nœuds,11,5
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.142.11,NORM,Y,A,142,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,900,,0,100,Days With Wind >= 34 knots,Jours avec vent >= 34 nœuds,11,1.1
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.46.11,NORM,Y,A,46,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,21589,,0,99.95,Days with humidex value GE 30,Jours avec indice humidex >= 30,11,0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.47.11,NORM,Y,A,47,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,21589,,0,99.95,Days with humidex value GE 35,Jours avec indice humidex >= 35,11,0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.48.11,NORM,Y,A,48,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,21589,,0,99.95,Days with humidex value GE 40,Jours avec indice humidex >= 40,11,0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.49.11,NORM,Y,A,49,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,21589,,0,99.95,Days with wind chill value LT -20,Jours avec facteur de refroidissement éolien < -20,11,0.07
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.50.11,NORM,Y,A,50,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,21589,,0,99.95,Days with wind chill value LT -30,Jours avec facteur de refroidissement éolien < -30,11,0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.51.11,NORM,Y,A,51,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,21589,,0,99.95,Days with wind chill value LT -40,Jours avec facteur de refroidissement éolien < -40,11,0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.90.11,NORM,Y,A,90,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,21590,,0,99.95,Mean of hourly wind speed kmh,Moyenne de la vitesse horaire du vent en km/h,11,22.9
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.91.11,NORM,Y,A,91,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,21590,,0,99.95,Most frequently occurring wind direction deg true,Direction du vent la plus fréquente en degrés vrais,11,270
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.96.11,NORM,Y,A,96,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,21590,,0,99.95,Days with at least one hourly wind speed LE 5 kmh,Jours avec au moins une vitesse horaire du vent <= 5 km/h,11,9.2
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.97.11,NORM,Y,A,97,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,21590,,0,99.95,Days with at least one hourly wind speed GT 10 kmh,Jours avec au moins une vitesse horaire du vent > 10 km/h,11,29.93
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.98.11,NORM,Y,A,98,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,21590,,0,99.95,Days with at least one hourly wind speed GT 20 kmh,Jours avec au moins une vitesse horaire du vent > 20 km/h,11,27.77
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.99.11,NORM,Y,A,99,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,21590,,0,99.95,Days with at least one hourly wind speed GT 30 kmh,Jours avec au moins une vitesse horaire du vent > 30 km/h,11,19.73
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.100.11,NORM,Y,A,100,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,21590,,0,99.95,Days with at least one hourly wind speed GT 40 kmh,Jours avec au moins une vitesse horaire du vent > 40 km/h,11,11.53
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.101.11,NORM,Y,A,101,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,21590,,0,99.95,Days with at least one hourly wind speed GT 50 kmh,Jours avec au moins une vitesse horaire du vent > 50 km/h,11,4.6
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.102.11,NORM,Y,F,102,1,2012-12-05 14:10:21,,NL,1981,2010,,1995,,2001,5,3600,,2,83.33,Total hours bright sunshine,Total des heures d'insolation,11,76.3
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.103.11,NORM,Y,F,103,1,2012-12-05 14:10:21,,NL,1981,2010,,1995,,2001,5,3600,,2,83.33,Days with measurable bright sunshine,Jours avec insolation mesurable,11,19.4
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.105.11,NORM,Y,F,105,1,2012-12-05 14:10:21,,NL,1981,2010,,1995,,2001,5,3600,,2,83.33,Percent of daylight hours based on civil sunrise/sunset,%age heures crépuscule civil (entre lever et coucher du Soleil),11,27.19
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.114.11,NORM,Y,A,114,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,21589,,0,99.95,Mean of hourly vapour pressure kPa,Moyenne de la pression de vapeur horaire en kPa,11,0.68
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.115.11,NORM,Y,A,115,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,21587,,0,99.94,Mean of hourly station pressure kPa,Moyenne de la pression à la station horaire en kPa,11,99.59
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.116.11,NORM,Y,A,116,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,899,,0,99.89,Mean of 0600 LST relative humidity %,Moyenne de l'humidité relative à 6 h (HNL) en %,11,85.97
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.117.11,NORM,Y,A,117,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,899,,0,99.89,Mean of 1500 LST relative humidity %,Moyenne de l'humidité relative à 15 h (HNL) en %,11,79.77
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.118.11,NORM,Y,A,118,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,26,18720,,2,86.67,Hours with visibility LT 1 km,Heures avec visibilité < 1 km,11,52.65
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.119.11,NORM,Y,A,119,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,26,18720,,2,86.67,Hours with visibility 1 to 9 km,Heures avec visibilité de 1 à 9 km,11,126.96
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.120.11,NORM,Y,A,120,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,26,18720,,2,86.67,Hours with visibility GT 9 km,Heures avec visibilité > 9 km,11,540.38
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.121.11,NORM,Y,A,121,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,26,18720,,2,86.67,Hours with total cloud opacity 0 to 2 tenths,Heures avec nébulosité totale de 0 à 2 dixièmes,11,68.42
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.122.11,NORM,Y,A,122,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,26,18720,,2,86.67,Hours with total cloud opacity 3 to 7 tenths,Heures avec nébulosité totale de 3 à 7 dixièmes,11,124.15
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.123.11,NORM,Y,A,123,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,26,18720,,2,86.67,Hours with total cloud opacity 8 to 10 tenths,Heures avec nébulosité totale de 8 à 10 dixièmes,11,527.42
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.124.11,NORM,Y,A,124,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,21586,,0,99.94,Mean of hourly mean sea level pressure kPa,Moyenne de la pression horaire au niveau moyen de la mer en kPa,11,101.31
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.1.12,NORM,Y,A,1,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,930,,0,100,Mean daily temperature deg C,Température moyenne quotidienne en degree C,12,-1.46
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.2.12,NORM,Y,A,2,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,930,,0,100,StdDev mean monthly temperature deg C,Écart-type de la température moyenne mensuelle en degree C,12,1.82
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.5.12,NORM,Y,A,5,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,930,,0,100,Mean daily max temperature deg C,Température maximale moyenne quotidienne en degree C,12,1.79
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.8.12,NORM,Y,A,8,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,930,,0,100,Mean daily min temperature deg C,Température minimale moyenne quotidienne en degree C,12,-4.69
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.22.12,NORM,Y,A,22,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days Above 24 deg C,Total des degrés-jours supérieurs à 24 degree C,12,0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.23.12,NORM,Y,A,23,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days Above 18 deg C,Total des degrés-jours supérieurs à 18 degree C,12,0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.24.12,NORM,Y,A,24,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days Above 15 deg C,Total des degrés-jours supérieurs à 15 degree C,12,0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.25.12,NORM,Y,A,25,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days Above 10 deg C,Total des degrés-jours supérieurs à 10 degree C,12,0.04
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.26.12,NORM,Y,A,26,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days Above 5 deg C,Total des degrés-jours supérieurs à 5 degree C,12,3.92
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.27.12,NORM,Y,A,27,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days Above 0 deg C,Total des degrés-jours supérieurs à 0 degree C,12,34.32
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.28.12,NORM,Y,A,28,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days below 0 deg C,Total des degrés-jours inférieurs à 0 degree C,12,79.58
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.29.12,NORM,Y,A,29,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days below 5 deg C,Total des degrés-jours inférieurs à 5 degree C,12,204.18
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.30.12,NORM,Y,A,30,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days below 10 deg C,Total des degrés-jours inférieurs à 10 degree C,12,355.3
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.31.12,NORM,Y,A,31,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days below 15 deg C,Total des degrés-jours inférieurs à 15 degree C,12,510.26
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.32.12,NORM,Y,A,32,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days below 18 deg C,Total des degrés-jours inférieurs à 18 degree C,12,603.26
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.33.12,NORM,Y,A,33,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,930,,0,100,Days with daily max temperature LE 0 deg C,Jours avec température maximale quotidienne <= 0 degree C,12,11.07
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.34.12,NORM,Y,A,34,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,930,,0,100,Days with daily max temperature GT 0 deg C,Jours avec température maximale quotidienne > 0 ºC,12,19.93
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.35.12,NORM,Y,A,35,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,930,,0,100,Days with daily max temperature GT 10 deg C,Jours avec température maximale quotidienne > 10 degree C,12,1.9
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.36.12,NORM,Y,A,36,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,930,,0,100,Days with daily max temperature GT 20 deg C,Jours avec température maximale quotidienne > 20 degree C,12,0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.37.12,NORM,Y,A,37,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,930,,0,100,Days with daily max temperature GT 30 deg C,Jours avec température maximale quotidienne > 30 degree C,12,0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.38.12,NORM,Y,A,38,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,930,,0,100,Days with daily max temperature GT 35 deg C,Jours avec température maximale quotidienne > 35 degree C,12,0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.39.12,NORM,Y,A,39,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,930,,0,100,Days with daily min temperature GT 0 deg C,Jours avec température minimale quotidienne > 0 degree C,12,4.77
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.40.12,NORM,Y,A,40,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,930,,0,100,Days with daily min temperature LE 2 deg C,Jours avec température minimale quotidienne <= 2 degree C,12,29.03
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.41.12,NORM,Y,A,41,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,930,,0,100,Days with daily min temperature LE 0 deg C,Jours avec température minimale quotidienne <= 0 degree C,12,26.23
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.42.12,NORM,Y,A,42,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,930,,0,100,Days with daily min temperature LT -2 deg C,Jours avec température minimale quotidienne < -2 degree C,12,21.13
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.43.12,NORM,Y,A,43,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,930,,0,100,Days with daily min temperature LT -10 deg C,Jours avec température minimale quotidienne < -10 degree C,12,4.57
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.44.12,NORM,Y,A,44,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,930,,0,100,Days with daily min temperature LT -20 deg C,Jours avec température minimale quotidienne < -20 degree C,12,0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.45.12,NORM,Y,A,45,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,930,,0,100,Days with daily min temperature LT -30 deg C,Jours avec température minimale quotidienne < -30 degree C,12,0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.52.12,NORM,Y,A,52,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,930,,0,100,Total rainfall mm,Quantité totale de pluie en mm,12,102.87
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.53.12,NORM,Y,A,53,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,930,,0,100,StdDev total rainfall mm,Écart-type de la quantité totale de pluie en mm,12,58.96
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.54.12,NORM,Y,A,54,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,930,,0,100,Total snowfall cm,Quantité totale de neige en cm,12,63.38
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.55.12,NORM,Y,A,55,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,930,,0,100,StdDev total snowfall cm,Écart-type de la quantité totale de neige en cm,12,38.59
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.56.12,NORM,Y,A,56,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,930,,0,100,Total precipitation mm,Précipitations totales en mm,12,164.79
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.57.12,NORM,Y,A,57,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,930,,0,100,StdDev total precipitation mm,Écart-type des précipitations totales en mm,12,55.05
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.61.12,NORM,Y,A,61,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,930,,0,100,Days with rainfall GE 0.2 mm,"Jours avec chutes de pluie >= 0,2 mm",12,12.67
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.62.12,NORM,Y,A,62,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,930,,0,100,Days with rainfall GE 5 mm,Jours avec chutes de pluie >= 5 mm,12,5.9
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.63.12,NORM,Y,A,63,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,930,,0,100,Days with rainfall GE 10 mm,Jours avec chutes de pluie >= 10 mm,12,3.6
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,6720.64.12,NORM,Y,A,64,1,2012-12-05 14:10:21,,NL,1981,2010,,1981,,2010,30,930,,0,100,Days with rainfall GE 25 mm,Jours avec chutes de pluie >= 25 mm,12,1.1
